,Unnamed: 0,index,contract_id,ico,dlhy_nedoplatky,pohladavky_statu,employees,competition,money_saved,money_spent,sales,profit,company_age
2019,3059,3059,407355,36053694.0,0,0,25,2,0.7731,69334.0,12914816.0,313990,6596.0
2020,3064,3064,402321,17317282.0,0,0,500,7,34.8476,421900.0,146410075.0,4344207,10552.0
2021,3069,3069,408787,36402869.0,0,0,20,4,8.754299999999999,84610.0,2820935.0,392401,6695.0
2022,3070,3070,409375,36351521.0,0,0,5,2,10.4863,236290.0,1598969.0,83108,5188.0
2023,3076,3076,406587,31651402.0,0,0,500,7,30.7881,558352.0,64164000.0,70000,10226.0
2024,3078,3078,407494,47870583.0,0,0,1,1,0.4787,314003.0,1348587.0,36195,2087.0
2025,3079,3079,408799,36224278.0,0,0,25,2,0.5156,589600.0,1987030.0,161337,8220.0
2026,3080,3080,400231,35900008.0,0,0,50,2,0.16699999999999998,131720.0,13195418.0,271510,5710.0
2027,3084,3084,407836,36704881.0,0,0,5,2,1.2448,218990.0,209274.0,67,4900.0
2028,3086,3086,161043,34104402.0,0,0,25,3,0.0979,575056.0,1787743.0,362,9424.0
2029,3087,3087,406722,31578802.0,0,0,25,4,40.1709,87500.0,3266656.0,-56145,9960.0
2030,3090,3090,159482,46475869.0,1,0,1,4,41.5686,88283.0,1032136.0,7256,3059.0
2031,3094,3094,404669,31350780.0,0,1,25,2,0.168,146397.0,30210950.0,2044624,9838.0
2032,3095,3095,404669,17312001.0,0,1,25,1,0.4767,284065.0,20394341.0,852154,10580.0
2033,3096,3096,407631,47428171.0,0,0,3,4,1.3658,188900.0,411190.0,-75772,2401.0
2034,3097,3097,405976,31325483.0,0,0,5,1,26.186,189666.0,277283.0,-45621,10193.0
2035,3103,3103,159557,36723185.0,0,0,20,2,9.0487,89162.0,1264397.0,14115,4859.0
2036,3104,3104,406486,31641440.0,0,0,25,2,1.2261,164500.0,8927866.0,376356,8900.0
2037,3105,3105,136278,31444571.0,0,0,5,2,4.6244,12814088.0,2257966.0,107382,9677.0
2038,3109,3109,159684,31721079.0,0,0,50,2,11.9743,53147.0,5217405.0,102223,8849.0
2039,3112,3112,409220,36365556.0,0,0,10,3,2.2562,121133.0,2659428.0,43191,5081.0
2040,3116,3116,406786,36716235.0,0,0,10,2,0.3676,198044.0,3316853.0,257050,4879.0
2041,3120,3120,159922,36499781.0,1,0,1,4,24.4076,78959.0,1856277.0,6076,5630.0
2042,3121,3121,407715,34109960.0,1,1,25,3,5.6914,625298.0,5572555.0,-742247,9312.0
2043,3126,3126,158723,36726885.0,0,0,3,6,3.6485,99246.0,1337818.0,6493,4851.0
2044,3132,3132,407823,36740519.0,0,0,10,4,30.1232,636390.0,27329827.0,717157,4822.0
2045,3133,3133,159255,46475869.0,1,0,1,10,21.6887,98125.0,1032136.0,7256,3059.0
2046,3136,3136,408722,34113924.0,0,0,250,3,11.7214,125540.0,319548045.0,1503146,9241.0
2047,3137,3137,408801,43953859.0,0,0,20,1,21.8472,223988.0,1145345.0,-41233,4472.0
2048,3138,3138,160939,36168335.0,1,0,150,5,19.8818,335629.0,13054967.0,-713084,8520.0
2049,3139,3139,408502,36659126.0,0,0,10,5,7.7982999999999985,20466.0,1085139.0,28534,5024.0
2050,3140,3140,407628,43989268.0,0,0,100,3,29.3711,487053.0,36033948.0,2181755,4459.0
2051,3141,3141,156773,36233170.0,1,0,20,8,3.7752,96656.0,1949080.0,17390,7562.0
2052,3143,3143,408637,46163409.0,0,0,5,3,2.6343,282508.0,6219444.0,164571,3284.0
2053,3145,3145,407947,34113924.0,0,0,250,1,0.0,267638.0,319548045.0,1503146,9241.0
2054,3146,3146,405600,31708030.0,0,0,25,5,6.7244,23571.0,96596224.0,1273538,9115.0
2055,3147,3147,405600,31717802.0,1,0,25,5,2.6733,431601.0,17783353.0,369611,8912.0
2056,3149,3149,405687,31628541.0,0,0,50,3,0.0,360000.0,8590071.0,357102,9123.0
2057,3152,3152,404472,44101937.0,0,0,50,4,10.3595,161707.0,15722302.0,179527,4403.0
2058,3157,3157,405539,46630759.0,0,0,5,1,0.0031000000000000003,96962.0,5443810.0,1662223,2946.0
2059,3158,3158,405539,35757329.0,0,0,20,1,0.0,540367.0,10642212.0,610258,7819.0
2060,3159,3159,405539,31320911.0,0,0,25,1,44.3981,540367.0,6227924.0,-123848,10255.0
2061,3160,3160,405539,35724609.0,0,0,10,1,9.5365,971850.0,9772717.0,955393,8158.0
2062,3161,3161,405539,31320911.0,0,0,25,1,0.0,79120.0,6227924.0,-123848,10255.0
2063,3162,3162,409676,36746746.0,0,0,5,1,-2.6439,622633.0,2293631.0,288005,5173.0
2064,3163,3163,408459,17317282.0,0,0,500,7,36.2962,974472.0,146410075.0,4344207,10552.0
2065,3165,3165,408453,44047622.0,0,0,5,3,0.2008,249000.0,2285200.0,36076,4416.0
2066,3166,3166,404884,35873426.0,0,0,20,1,0.0,93600.0,4658429.0,75025,5946.0
2067,3170,3170,404405,31625657.0,0,1,500,3,5.4207,42430.0,506624672.0,2283408,9180.0
2068,3171,3171,404405,31717802.0,1,0,25,5,-2.4466,3229.0,17783353.0,369611,8912.0
2069,3172,3172,404405,31350780.0,0,1,25,5,19.6112,3308.0,30210950.0,2044624,9838.0
2070,3173,3173,404405,31625657.0,0,1,500,3,0.736,1087.0,506624672.0,2283408,9180.0
2071,3174,3174,404405,34113924.0,0,0,250,3,6.0037,16140.0,319548045.0,1503146,9241.0
2072,3175,3175,404405,31625657.0,0,1,500,3,37.1671,15171.0,506624672.0,2283408,9180.0
2073,3176,3176,404405,31708030.0,0,0,25,3,2.0584,24145.0,96596224.0,1273538,9115.0
2074,3177,3177,404405,31717802.0,1,0,25,5,-0.1449,6211.0,17783353.0,369611,8912.0
2075,3178,3178,404405,35758481.0,0,0,5,5,7.2265,52515.0,9110675.0,1698062,7805.0
2076,3179,3179,409538,48146676.0,0,0,250,1,0.0,143218.0,40099070.0,1326776,1819.0
2077,3182,3182,405882,36490946.0,0,0,2,5,3.1203000000000003,80826.0,399226.0,10926,5922.0
2078,3185,3185,151504,44667931.0,0,0,1,14,33.7572,790000.0,1747572.0,32,4061.0
2079,3187,3187,406609,36484971.0,0,0,25,5,19.930300000000006,1436524.0,8378629.0,291774,6232.0
2080,3191,3191,408531,46339451.0,0,0,5,4,1.7821,188207.0,936405.0,16835,3152.0
2081,3198,3198,153588,17317282.0,0,0,500,2,0.08800000000000001,708081.0,146410075.0,4344207,10552.0
2082,3199,3199,407551,34107100.0,0,0,50,1,0.9087,220201.0,6027424.0,106050,9369.0
2083,3202,3202,403321,50442201.0,1,0,20,7,11.6501,158437.0,6368725.0,451394,1351.0
2084,3204,3204,408591,31338551.0,0,0,100,3,0.0,134999.0,24297941.0,1085724,10002.0
2085,3208,3208,405754,36017671.0,0,0,10,2,18.3697,120666.0,4998035.0,53788,8480.0
2086,3209,3209,160746,44820551.0,0,0,10,3,24.393,146296.0,8085563.0,582288,3920.0
2087,3211,3211,402145,46456082.0,1,0,20,1,12.2314,138660.0,3867254.0,9395,3030.0
2088,3212,3212,406536,31106064.0,0,1,5,6,20.5622,151200.0,2393162.0,32515,10348.0
2089,3215,3215,408326,44007841.0,0,0,25,2,5.3184000000000005,438100.0,12154140.0,182420,4446.0
2090,3217,3217,405790,50442201.0,1,0,20,6,16.834,502246.0,6368725.0,451394,1351.0
2091,3218,3218,406823,31573258.0,0,0,10,1,0.8453,134383.0,2902809.0,115904,10033.0
2092,3222,3222,160603,36168335.0,1,0,150,2,4.6439,166734.0,13054967.0,-713084,8520.0
2093,3224,3224,157758,36575305.0,0,0,10,2,11.5781,73639.0,940226.0,10277,5967.0
2094,3225,3225,405488,36298387.0,0,0,3,8,0.0,100000.0,112301.0,-50896,8261.0
2095,3226,3226,161091,47981563.0,0,0,5,9,4.1933,1038813.0,8760179.0,820023,1966.0
2096,3228,3228,159312,36228427.0,0,0,25,3,0.5704,67499.0,7542053.0,271048,7975.0
2097,3233,3233,157658,36622796.0,0,0,25,1,0.1776,187497.0,3979589.0,286019,5951.0
2098,3236,3236,158050,31721079.0,0,0,50,2,2.2538,91000.0,5217405.0,102223,8849.0
2099,3237,3237,407889,31633072.0,1,0,50,2,1.4079,83030.0,11781466.0,107096,9057.0
2100,3240,3240,159832,17317282.0,0,0,500,7,32.9928,82800.0,146410075.0,4344207,10552.0
2101,3243,3243,158395,31651402.0,0,0,500,2,12.9209,146151.0,64164000.0,70000,10226.0
2102,3244,3244,160954,36373249.0,0,0,25,5,37.9575,1021111.0,4158753.0,7542,8308.0
2103,3248,3248,157335,47981563.0,0,0,5,2,3.2035,104261.0,8760179.0,820023,1966.0
2104,3251,3251,406753,31374638.0,0,0,5,3,4.7089,102423.0,2889157.0,237331,9453.0
2105,3253,3253,405985,31644791.0,0,0,25,2,10.1733,1246006.0,10649091.0,756420,8842.0
2106,3254,3254,409038,31687849.0,0,0,5,1,17.3587,151250.0,1687431.0,252438,9516.0
2107,3255,3255,400169,48293750.0,0,0,5,3,0.1328,133333.0,1099006.0,67513,1700.0
2108,3262,3262,159678,36449717.0,0,0,50,4,46.6933,99224.0,12448812.0,82999,8248.0
2109,3264,3264,156891,17147387.0,0,0,50,9,4.9981,82231.0,4821866.0,14184,10340.0
2110,3268,3268,407652,36449717.0,0,0,50,1,8.741200000000001,108372.0,12448812.0,82999,8248.0
2111,3269,3269,405092,36597007.0,0,0,1,3,1.4973999999999998,447500.0,37004907.0,699018,5355.0
2112,3270,3270,157334,47981563.0,0,0,5,2,1.6073,91895.0,8760179.0,820023,1966.0
2113,3271,3271,407268,36244848.0,0,0,100,1,27.892,50000.0,5982862.0,-209313,6845.0
2114,3272,3272,406783,36170151.0,0,0,5,2,0.5357,420000.0,1141015.0,-295389,8483.0
2115,3273,3273,406278,31343414.0,0,0,100,3,0.0375,4000000.0,13922188.0,240618,9918.0
2116,3276,3276,158580,31588794.0,0,0,25,3,5.1939,85850.0,3680944.0,77218,9792.0
2117,3279,3279,407784,45261661.0,0,0,10,3,9.5401,561501.0,2540676.0,137957,3835.0
2118,3281,3281,407340,17317282.0,0,0,500,4,11.1309,84638.0,146410075.0,4344207,10552.0
2119,3284,3284,157787,31721079.0,0,0,50,2,0.2401,67893.0,5217405.0,102223,8849.0
2120,3290,3290,157343,44101937.0,0,0,50,4,32.777,91610.0,15722302.0,179527,4403.0
2121,3291,3291,407399,44149671.0,0,0,5,4,33.4324,328840.0,1742618.0,37715,4368.0
2122,3295,3295,407491,34115901.0,0,0,500,1,0.8297000000000001,825443.0,48910806.0,4298540,9206.0
2123,3297,3297,156951,44101937.0,0,0,50,6,1.0012,83801.0,15722302.0,179527,4403.0
2124,3299,3299,158355,31606458.0,0,0,25,3,1.3635,83313.0,9735498.0,1021785,9485.0
2125,3304,3304,161333,31389325.0,0,0,100,2,29.906700000000004,1200000.0,54874674.0,3424679,9208.0
2126,3307,3307,157704,31563732.0,0,0,250,3,22.984,49430.0,17654998.0,10792,10215.0
2127,3309,3309,158037,31721079.0,0,0,50,3,1.5251,74225.0,5217405.0,102223,8849.0
2128,3311,3311,159930,31648410.0,0,0,10,2,1.4929,536083.0,1984472.0,38984,10304.0
2129,3313,3313,157657,17317282.0,0,0,500,2,28.6204,148359.0,146410075.0,4344207,10552.0
2130,3314,3314,157972,36474614.0,0,0,20,4,4.88,51312.0,2243403.0,312905,6840.0
2131,3315,3315,157416,36449717.0,0,0,50,2,1.4705,108331.0,12448812.0,82999,8248.0
2132,3316,3316,405520,36831221.0,0,0,100,5,0.0,4000000.0,40765460.0,4368112,4614.0
2133,3317,3317,157023,31563732.0,0,0,250,4,2.1982,83204.0,17654998.0,10792,10215.0
2134,3319,3319,407536,50442201.0,1,0,20,3,11.7293,455040.0,6368725.0,451394,1351.0
2135,3321,3321,158364,31606458.0,0,0,25,2,1.8735,83267.0,9735498.0,1021785,9485.0
2136,3325,3325,404935,36432288.0,0,0,100,4,4.5533,240000.0,2496649.0,463510,5411.0
2137,3326,3326,157434,46715894.0,0,0,25,6,6.1834,69315.0,15419282.0,49411,2879.0
2138,3327,3327,158080,47210621.0,0,0,25,3,0.0937,83288.0,3016179.0,245289,2477.0
2139,3328,3328,158011,17317282.0,0,0,500,4,22.8456,94539.0,146410075.0,4344207,10552.0
2140,3330,3330,157904,46475869.0,1,0,1,3,21.1909,86235.0,1032136.0,7256,3059.0
2141,3331,3331,157755,31563732.0,0,0,250,5,17.570800000000002,80702.0,17654998.0,10792,10215.0
2142,3332,3332,405828,36609340.0,0,0,5,4,26.2798,126150.0,1955687.0,-147514,5069.0
2143,3333,3333,405828,17317282.0,0,0,500,2,26.2842,55619.0,146410075.0,4344207,10552.0
2144,3335,3335,405828,17317282.0,0,0,500,4,44.7869,59216.0,146410075.0,4344207,10552.0
2145,3336,3336,157561,31563732.0,0,0,250,5,37.5341,74804.0,17654998.0,10792,10215.0
2146,3339,3339,405902,31355161.0,0,0,500,8,29.1322,790123.0,209739736.0,3939061,9794.0
2147,3342,3342,157390,31611788.0,0,0,500,3,11.2962,83223.0,111634061.0,2918489,9402.0
2148,3343,3343,156948,17317282.0,0,0,500,2,0.7081,77815.0,146410075.0,4344207,10552.0
2149,3344,3344,158280,36416291.0,0,0,10,1,28.7037,82714.0,4615837.0,59667,5917.0
2150,3347,3347,157645,44101937.0,0,0,50,5,45.1186,148544.0,15722302.0,179527,4403.0
2151,3349,3349,157007,44020848.0,0,0,25,2,3.0842,58946.0,1493105.0,55924,4443.0
2152,3352,3352,400029,31648410.0,0,0,10,2,1.5723,127962.0,1984472.0,38984,10304.0
2153,3354,3354,157792,31437842.0,0,0,25,3,0.2571,91009.0,3532163.0,187631,9816.0
2154,3355,3355,157629,44101937.0,0,0,50,5,27.9431,103775.0,15722302.0,179527,4403.0
2155,3356,3356,157498,17317282.0,0,0,500,3,18.119,76649.0,146410075.0,4344207,10552.0
2156,3360,3360,406729,36639630.0,0,0,2,3,1.1061,210281.0,954536.0,18509,5398.0
2157,3361,3361,160883,36168335.0,1,0,150,3,0.4286,275302.0,13054967.0,-713084,8520.0
2158,3364,3364,157918,36173975.0,0,0,50,2,3.8465,61927.0,5413251.0,263813,8372.0
2159,3366,3366,402587,44690321.0,0,0,20,1,11.8475,259777.0,7773504.0,183268,4041.0
2160,3367,3367,407072,34117873.0,0,0,20,2,1.0144,491509.0,4530033.0,59719,9178.0
2161,3368,3368,407816,36597708.0,0,0,25,2,1.9748,159658.0,1408532.0,1717,5336.0
2162,3372,3372,157487,36499781.0,1,0,1,1,11.3529,79055.0,1856277.0,6076,5630.0
2163,3377,3377,157903,17317282.0,0,0,500,1,21.4012,54609.0,146410075.0,4344207,10552.0
2164,3380,3380,157409,31721079.0,0,0,50,4,9.5001,99852.0,5217405.0,102223,8849.0
2165,3382,3382,157920,31721079.0,0,0,50,2,11.5431,111720.0,5217405.0,102223,8849.0
2166,3384,3384,157562,17317282.0,0,0,500,3,24.5398,75510.0,146410075.0,4344207,10552.0
2167,3385,3385,406694,31588506.0,0,0,25,2,0.2427,185000.0,3189273.0,104226,9795.0
2168,3386,3386,157344,44101937.0,0,0,50,4,10.4567,96847.0,15722302.0,179527,4403.0
2169,3387,3387,160740,44101937.0,0,0,50,3,17.1511,87149.0,15722302.0,179527,4403.0
2170,3390,3390,406914,36412678.0,0,0,50,5,46.7686,216038.0,11086833.0,1086543,6117.0
2171,3391,3391,405653,50193368.0,0,0,3,1,-0.9951,1383995.0,469295.0,56531,1510.0
2172,3392,3392,156776,17317282.0,0,0,500,7,17.5006,103185.0,146410075.0,4344207,10552.0
2173,3394,3394,404791,36302031.0,0,0,25,4,9.9176,295000.0,9646234.0,147104,8126.0
2174,3403,3403,157345,44101937.0,0,0,50,3,2.0202,98704.0,15722302.0,179527,4403.0
2175,3404,3404,405995,44483767.0,0,0,250,4,1.4325,146600.0,452286000.0,8641000,4171.0
2176,3405,3405,156830,17317282.0,0,0,500,5,0.7332,96023.0,146410075.0,4344207,10552.0
2177,3406,3406,159214,44101937.0,0,0,50,3,0.030400000000000007,82202.0,15722302.0,179527,4403.0
2178,3408,3408,405398,35697270.0,0,1,1000,2,0.0,190588.0,549504000.0,74297000,8640.0
2179,3409,3409,406800,31573258.0,0,0,10,2,1.0632,186984.0,2902809.0,115904,10033.0
2180,3411,3411,406042,31325483.0,0,0,5,1,12.4562,39980.0,277283.0,-45621,10193.0
2181,3416,3416,158789,31651402.0,0,0,500,2,13.3983,78831.0,64164000.0,70000,10226.0
2182,3418,3418,156834,44101937.0,0,0,50,6,35.6975,65534.0,15722302.0,179527,4403.0
2183,3419,3419,157821,36473332.0,1,0,25,4,37.2335,114695.0,2382359.0,-1048234,6896.0
2184,3422,3422,407498,44820551.0,0,0,10,2,15.8712,165734.0,8085563.0,582288,3920.0
2185,3423,3423,157643,44101937.0,0,0,50,3,32.3232,122695.0,15722302.0,179527,4403.0
2186,3425,3425,160830,43989268.0,0,0,100,3,0.1608,827020.0,36033948.0,2181755,4459.0
2187,3427,3427,402396,31631134.0,0,0,150,2,0.1514,318282.0,28546883.0,425561,9086.0
2188,3429,3429,405957,31349935.0,0,0,100,2,35.5139,193530.0,19004433.0,249800,9849.0
2189,3430,3430,404576,36673749.0,0,0,10,5,25.3334,199219.0,1680971.0,81541,4979.0
2190,3431,3431,402445,31322000.0,0,0,200,4,8.0497,1380000.0,28391368.0,1236824,10226.0
2191,3432,3432,400380,36851264.0,0,0,5,3,0.0,314460.0,4725046.0,81086,4569.0
2192,3435,3435,405572,44557809.0,0,0,5,6,37.3718,131190.0,673975.0,19346,4097.0
2193,3438,3438,405455,31322832.0,0,0,2000,4,0.0,900000.0,3823833000.0,106218000,10226.0
2194,3440,3440,403589,36019801.0,0,0,1,3,0.0,219700.0,144951.0,-5234,8420.0
2195,3441,3441,161008,31588794.0,0,0,25,3,2.0411,438480.0,3680944.0,77218,9792.0
2196,3442,3442,405261,31577270.0,0,0,10,2,4.7001,582455.0,4367634.0,126939,9983.0
2197,3443,3443,406476,31731244.0,0,0,50,2,0.6613,281860.0,9685674.0,308935,8682.0
2198,3444,3444,405297,35843683.0,0,0,2,1,0.6701999999999999,327980.0,1756090.0,600339,6434.0
2199,3445,3445,405297,35843683.0,0,0,2,1,49.9535,325782.0,1756090.0,600339,6434.0
2200,3446,3446,405297,46630759.0,0,0,5,1,0.0,650959.0,5443810.0,1662223,2946.0
2201,3447,3447,405297,31350836.0,0,1,5,1,1.2459,2828722.0,1803774.0,119679,9842.0
2202,3448,3448,405838,50019201.0,0,0,20,2,6.7785,34344.0,826235.0,26168,1653.0
2203,3450,3450,407712,36579009.0,0,0,5,3,18.8397,28509.0,548519.0,111808,5852.0
2204,3452,3452,406403,36580058.0,0,0,25,7,36.6413,172240.0,6674486.0,665,5823.0
2205,3455,3455,160980,31606296.0,0,1,50,9,33.5005,372338.0,21624512.0,391977,9488.0
2206,3461,3461,406561,31600891.0,0,0,100,5,22.8189,252979.0,11722957.0,296971,9568.0
2207,3462,3462,405596,36605735.0,0,0,2,4,15.188199999999998,199898.0,830233.0,2919,5139.0
2208,3463,3463,406894,34109919.0,1,0,50,4,36.7931,130326.0,3720909.0,742596,9317.0
2209,3464,3464,407292,31721079.0,0,0,50,1,1.5375,129693.0,5217405.0,102223,8849.0
2210,3465,3465,406028,36170151.0,0,0,5,2,0.237,878081.0,1141015.0,-295389,8483.0
2211,3467,3467,160710,31662340.0,0,0,10,5,1.4148,243001.0,2058459.0,-70396,10017.0
2212,3469,3469,405810,31559123.0,0,0,50,1,0.0985,806168.0,14810151.0,426648,10292.0
2213,3471,3471,406940,36499781.0,1,0,1,1,0.767,104297.0,1856277.0,6076,5630.0
2214,3473,3473,404289,43989268.0,0,0,100,5,0.5637,157890.0,36033948.0,2181755,4459.0
2215,3475,3475,400032,34109919.0,1,0,50,4,22.5618,109765.0,3720909.0,742596,9317.0
2216,3477,3477,161071,44101937.0,0,0,50,3,1.5258,568570.0,15722302.0,179527,4403.0
2217,3478,3478,401410,36851264.0,0,0,5,2,5.3377,108080.0,4725046.0,81086,4569.0
2218,3479,3479,405849,44886021.0,0,0,25,12,29.3994,467030.0,9470170.0,573515,3933.0
2219,3481,3481,405981,31376134.0,0,0,100,1,-2.9483,94800.0,22162325.0,1115622,9409.0
2220,3482,3482,161002,36474614.0,0,0,20,2,4.3741,215062.0,2243403.0,312905,6840.0
2221,3483,3483,406335,36521671.0,1,0,5,1,0.7047,470000.0,2180828.0,35146,8326.0
2222,3485,3485,405697,31443443.0,1,0,10,8,23.861,97150.0,998628.0,149,9696.0
2223,3486,3486,405999,36170151.0,0,0,5,2,0.1684,386000.0,1141015.0,-295389,8483.0
2224,3487,3487,405980,31331131.0,1,0,250,2,0.0536,42934.0,16223535.0,25922,10103.0
2225,3489,3489,404881,36019208.0,0,0,100,2,19.831,8996.0,21162366.0,407239,8437.0
2226,3490,3490,406633,36168335.0,1,0,150,3,24.2512,117458.0,13054967.0,-713084,8520.0
2227,3491,3491,407672,31602436.0,0,0,1,3,0.11,57263.0,1111564.0,109751,9554.0
2228,3492,3492,407679,31602436.0,0,0,1,3,0.0515,50526.0,1111564.0,109751,9554.0
2229,3493,3493,407675,31602436.0,0,0,1,3,0.11,57263.0,1111564.0,109751,9554.0
2230,3494,3494,404114,36449814.0,0,0,25,3,9.897,139729.0,8155442.0,476683,8281.0
2231,3496,3496,404114,36638404.0,0,0,20,3,5.5402,56367.0,7689743.0,402077,5445.0
2232,3498,3498,154946,44020091.0,0,0,20,2,16.4766,209273.0,5204139.0,513124,4432.0
2233,3501,3501,405593,17316260.0,0,0,50,2,5.6566,179860.0,10392833.0,391278,10594.0
2234,3505,3505,160982,31606296.0,0,1,50,8,24.2937,681824.0,21624512.0,391977,9488.0
2235,3506,3506,403141,36473685.0,1,1,200,4,10.0529,72954.0,18097486.0,5878,6883.0
2236,3507,3507,403141,36473685.0,1,1,200,5,5.8201,184464.0,18097486.0,5878,6883.0
2237,3508,3508,403141,34113924.0,0,0,250,4,19.5175,173728.0,319548045.0,1503146,9241.0
2238,3509,3509,403141,36473685.0,1,1,200,3,5.4054,215858.0,18097486.0,5878,6883.0
2239,3510,3510,403141,34113924.0,0,0,250,3,1.2253999999999998,5386.0,319548045.0,1503146,9241.0
2240,3511,3511,403141,34113924.0,0,0,250,2,7.756399999999998,1560.0,319548045.0,1503146,9241.0
2241,3512,3512,403141,34113924.0,0,0,250,2,9.839,5590.0,319548045.0,1503146,9241.0
2242,3513,3513,403141,34113924.0,0,0,250,3,28.933,33785.0,319548045.0,1503146,9241.0
2243,3514,3514,403141,34113924.0,0,0,250,3,1.1765,2210.0,319548045.0,1503146,9241.0
2244,3515,3515,403141,34113924.0,0,0,250,3,5.9456,1581.0,319548045.0,1503146,9241.0
2245,3516,3516,403141,34113924.0,0,0,250,3,2.8789999999999996,275162.0,319548045.0,1503146,9241.0
2246,3517,3517,403141,34113924.0,0,0,250,2,1.769,72979.0,319548045.0,1503146,9241.0
2247,3518,3518,403141,34113924.0,0,0,250,3,36.1233,377884.0,319548045.0,1503146,9241.0
2248,3519,3519,403141,34113924.0,0,0,250,2,0.3661,230255.0,319548045.0,1503146,9241.0
2249,3520,3520,403141,34113924.0,0,0,250,3,4.6124,131774.0,319548045.0,1503146,9241.0
2250,3521,3521,403141,34113924.0,0,0,250,3,3.2185,17772.0,319548045.0,1503146,9241.0
2251,3522,3522,403141,34113924.0,0,0,250,4,15.2208,17200.0,319548045.0,1503146,9241.0
2252,3523,3523,403141,34113924.0,0,0,250,4,4.3573,20288.0,319548045.0,1503146,9241.0
2253,3524,3524,403141,34113924.0,0,0,250,3,35.9202,19404.0,319548045.0,1503146,9241.0
2254,3525,3525,403141,34113924.0,0,0,250,3,15.9638,30281.0,319548045.0,1503146,9241.0
2255,3527,3527,406782,44820551.0,0,0,10,4,30.7287,370218.0,8085563.0,582288,3920.0
2256,3533,3533,401438,36704881.0,0,0,5,2,9.9755,137998.0,209274.0,67,4900.0
2257,3534,3534,405059,47144190.0,0,0,150,3,0.5221,1996578.0,43741614.0,479630,2556.0
2258,3535,3535,405011,35758481.0,0,0,5,2,0.0,16173.0,9110675.0,1698062,7805.0
2259,3536,3536,405011,31350780.0,0,1,25,3,45.6114,16173.0,30210950.0,2044624,9838.0
2260,3537,3537,405011,31625657.0,0,1,500,1,0.0,29736.0,506624672.0,2283408,9180.0
2261,3538,3538,405011,31625657.0,0,1,500,1,-0.2309,6946.0,506624672.0,2283408,9180.0
2262,3539,3539,405757,43850065.0,0,0,50,2,17.5471,199554.0,3253869.0,26290,4524.0
2263,3542,3542,405212,36528170.0,0,0,1000,4,18.0229,105000.0,51392063.0,4299885,7983.0
2264,3543,3543,403533,36194824.0,0,0,100,3,1.5444,10761201.0,49007308.0,223964,7462.0
2265,3546,3546,406638,31427855.0,0,1,50,1,3.0673,52000.0,19339132.0,-411363,9962.0
2266,3547,3547,406094,31563732.0,0,0,250,8,28.2008,225107.0,17654998.0,10792,10215.0
2267,3548,3548,405681,36542598.0,0,0,10,17,39.0249,147119.0,1272902.0,1698,6875.0
2268,3551,3551,404974,17317282.0,0,0,500,6,22.1192,140335.0,146410075.0,4344207,10552.0
2269,3552,3552,407265,34113924.0,0,0,250,2,0.006600000000000001,121300.0,319548045.0,1503146,9241.0
2270,3553,3553,404180,36726885.0,0,0,3,3,0.1829,129017.0,1337818.0,6493,4851.0
2271,3556,3556,404077,50085956.0,0,0,25,10,14.083000000000002,242655.0,16615796.0,811626,1601.0
2272,3558,3558,406132,17317282.0,0,0,500,4,24.4972,134652.0,146410075.0,4344207,10552.0
2273,3560,3560,406650,31644791.0,0,0,25,2,18.1815,281000.0,10649091.0,756420,8842.0
2274,3563,3563,405506,31721079.0,0,0,50,13,40.077,178152.0,5217405.0,102223,8849.0
2275,3566,3566,405179,35840463.0,0,0,50,1,4.0,250000.0,9102463.0,1880574,6497.0
2276,3567,3567,401267,35935545.0,0,0,2,2,0.6593,227500.0,729653.0,31655,5465.0
2277,3569,3569,401267,36851264.0,0,0,5,3,0.0,346800.0,4725046.0,81086,4569.0
2278,3572,3572,160147,31573258.0,0,0,10,1,-0.0117,59690.0,2902809.0,115904,10033.0
2279,3574,3574,406588,48146676.0,0,0,250,1,9.0099,26926.0,40099070.0,1326776,1819.0
2280,3575,3575,404102,17330165.0,0,0,150,4,5.0354,452000.0,14087778.0,62618,10417.0
2281,3576,3576,407879,36449717.0,0,0,50,1,0.0,182025.0,12448812.0,82999,8248.0
2282,3577,3577,405801,44887531.0,0,0,5,8,0.0,135226.0,937049.0,15959,3925.0
2283,3579,3579,404224,17312001.0,0,1,25,1,0.0,228850.0,20394341.0,852154,10580.0
2284,3580,3580,401320,17317282.0,0,0,500,4,1.975,137720.0,146410075.0,4344207,10552.0
2285,3584,3584,405755,36599361.0,0,0,1000,2,11.6168,98435.0,321225000.0,30641000,5291.0
2286,3585,3585,404179,31389147.0,0,0,25,3,0.099,166664.0,2752124.0,47950,9199.0
2287,3586,3586,406363,31595545.0,0,0,250,1,5.4865,37000.0,168651000.0,367255000,9616.0
2288,3589,3589,405149,46630759.0,0,0,5,1,25.3425,438000.0,5443810.0,1662223,2946.0
2289,3590,3590,405149,46630759.0,0,0,5,1,25.3425,327000.0,5443810.0,1662223,2946.0
2290,3591,3591,405149,17312001.0,0,1,25,1,0.6849,438000.0,20394341.0,852154,10580.0
2291,3592,3592,406582,35967412.0,0,0,5,1,14.069400000000002,741246.0,1234470.0,-29155,5256.0
2292,3593,3593,403816,17317282.0,0,0,500,4,32.400400000000005,17614.0,146410075.0,4344207,10552.0
2293,3594,3594,404979,35943653.0,0,0,50,5,0.0,2333000.0,12849794.0,-539879,5417.0
